20501334279;ANTONIO LEON & ASOCIADOS S.A.C;NP LIMA;NP LIMA;VACANTE;BELLAVISTA;LIMA;PROV. CONST. DEL CALLAO;VACANTE;RAUL MARTINEZ PIEROLA;NO;FIJO_MOVIL
20501347975;COMERCIALIZADORA INTERNACIONAL PESQUEROS LTDA O C.I. COMERPES LTDA;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;BRIAN ARMITAGE SALAZAR   ;SI;FIJO
20501348080;COMPAÑIA ATUNERA DEL PACIFICO S A                                    ;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;CARLOS EDER QUINN   ;NO;FIJO
20501348185;SOCIEDAD AGROMARINA TUMACO LTDA                                       ;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;EFRAIN HERNANDEZ MEDINA   ;SI;MOVIL
20501348290;ESPUMAS SANTANDER LTDA                                                                              ;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;ALEJANDRO AMPLE ALCAYDE   ;SI;MOVIL
20501348395;INDUSTRIAS ALBERT LTDA.;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;ALVARO ENRIQUE HERRERA HERRERA   ;NO;FIJO_MOVIL
20501348500;INDUSTRIAL DE POLIETILENO LTDA;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;SAUL GILINSKI   ;SI;FIJO
20501348605;NOVAMED S A;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;MARCO ANTONIO LEON TORRES   ;SI;MOVIL
20501348710;COMERCIALIZADORA INTERNACIONAL DE COLORANTES LTDA.;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;LETICIA ISABEL CAVALLAZZI DE FASANELLI   ;NO;FIJO_MOVIL
20501348815;SIMONIZ S.A.;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;CARLOS GUILLERMO CASTRO URUE¥A   ;SI;FIJO
20501348920;VICAR DE COLOMBIA S.A;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;GLORIA RUBIA LIEVANO CHARRY   ;SI;FIJO
20501349025;FIAMME S.A.;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;JOSE MANUEL RESTREPO FERNANDEZ   ;NO;MOVIL
20501349130;PROMOTORA DE PUBLICIDAD RADIAL S A;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;CARLOS ANTONIO ARCHBOLD CERON   ;SI;MOVIL
20501349235;MARITIMA PROVIDENCIA LTDA;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;ALVARO VELEZ DE LA ROSA   ;SI;FIJO_MOVIL
20501349340;ALVARO VELEZ Y CIA LTDA.;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;DIEGO MAURICIO RUBIO ROMERO   ;NO;FIJO
20501349445;INVERSIONES ALBAIDA S.A.;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;SINCO LTDA 809000248   ;SI;MOVIL
20501349550;SINCO LTDA S.C.A.                                                                                   ;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;JESUS GALEANA MONTES   ;SI;FIJO_MOVIL
20501349655;DOW CORNING DE COLOMBIA S.A.;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;ROSARIO MAZUERA DE KLING   ;NO;FIJO
20501349760;RK Y M LTDA Y CIA S.EN C.                                                                           ;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;CARLOS FERNANDO GEDEON JUAN   ;SI;FIJO
20501349865;SUMAZARI S.A;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;JOSE NAPOLEON RUIZ CUBILLOS   ;SI;MOVIL
20501349970;DISTRIBUIDORA CALYPSO BOGOTA LTDA;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;LUCILA ESCOBAR ARISTIZABAL   ;NO;MOVIL
20501350075;RUDESCO S.A.;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;DIANA VIDALES LARRARTE   ;SI;FIJO_MOVIL
20501350180;INVERSIONES Y NEGOCIOS S.A.                                                                         ;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;JUAN DAVID RICO RESTREPO   ;SI;FIJO
20501350285;PROMOTORA DE PROYECTOS S. A.                                                                        ;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;LUIS NORBERTO ARBOLEDA   ;NO;MOVIL
20501350390;LINHAMDAN ARBOLEDA & COMPANIA S EN C.;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;JUDITH JANE GILBERT DE LEAVER   ;SI;FIJO_MOVIL
20501350495;INVERSIONES VIENA S.A.;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;GIUSEPPE FASANELLI BEGGIO   ;SI;FIJO
20501350600;BEGOLE S.A.;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;ALLAN PEARSON   ;NO;FIJO
20501350705;SOUTH AMERICAN ENGINEERING INC;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;MAURICIO SERRANO TORRES   ;SI;MOVIL
20501350810;DIGALI S.A.;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;LEONARDO KATZ STEIN   ;SI;MOVIL
20501350915;INVERITAKA LTDA;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;HIPOLITO PINTO   ;NO;FIJO_MOVIL
20501351020;CORPORACION DE INVERSIONES Y CONSTRUCCIONES LTDA.                                                   ;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;FRANCISCO JOSE HURTADO PEREZ   ;SI;FIJO
20501351125;GILBERTO HURTADO Y CIA. S.C.A.                                                                      ;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;FERNANDA ZAPATA GONZALEZ   ;SI;MOVIL
20501351230;COMPAÑIA COMERCIAL DE MAQUINARIA LTDA;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;GERMAN RESTREPO CASTRO   ;NO;FIJO_MOVIL
20501351335;RESTREPO CASTRO Y CIA S.C.S.;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;JAIRO UPEGUI HENAO   ;SI;FIJO
20501351440;AGROPECUARIA LOS LLANOS LIMITADA;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;RAUL MATEUS BLANCO   ;SI;FIJO
20501351545;INCUBADORA DEL CENTRO S.A..;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;GUILLERMO RAMIREZ CABRALES   ;NO;MOVIL
20501351650;POLLOS DE SANTANDER POLLOSAN LTDA                                                                   ;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;CARMENZA FINA DE VALLE   ;SI;MOVIL
20501351755;COMPAÑIA AEROFUMIGACIONES CALIMA S A;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;NICOLAS LONDO¥O LEMA   ;SI;FIJO_MOVIL
20501351860;INVERSIONES CAMPOAMALIA S.A.;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;JONG BIN HONG   ;NO;FIJO
20501351965;LG INDUSTRIAL SYSTEMS DE COLOMBIA S A;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;ALVARO HERNAN MONTENEGRO DAZA   ;SI;MOVIL
20501352070;GRUPO EMPRESARIAL DE INVERSIONES Y CIA LTDA;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;INAMOTO KAZUSHIGE   ;SI;FIJO_MOVIL
20501352175;MITSUBISHI CORPORATION SUCURSAL EN COLOMBIA                           ;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;ALVARO PE¥A GALVIS   ;NO;FIJO
20501352280;SAPUGA S.A.;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;ARTURO HARKER BORDA   ;SI;FIJO
20501352385;TINZUQUE LTDA;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;ENRIQUE MAURICIO CASTILLA URICOHECHEA   ;SI;MOVIL
20501352490;FLORES SAN JUAN S.A. C.I.                                                                           ;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;JUAN RICARDO MEJIA OTERO   ;NO;MOVIL
20501352595;SOCIEDAD DE COMERCIALIZACION INTERNACIONAL INDUAGRICOLA LIMITADA      ;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;RICHARD VAUGHAN RICAURTE   ;SI;FIJO_MOVIL
20501352700;FLORES HORIZONTE LTDA SOCIEDAD COMERCIALIZADORA                                                     ;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;HERNANDO PINZON OVALLE   ;SI;FIJO
20501352805;TURFIN S.A.                                                           ;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;JHON VANGHAN RICAURTE   ;NO;MOVIL
20501352910;CULTIVOS BUENAVISTA LTDA SOCIEDAD COMERCIALIZADORA INTERNACIONAL;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;MAURICIO AGUIRRE SOTO   ;SI;FIJO_MOVIL
20501353015;SOCIEDAD DE COMERCIALIZACION INTTERNACIONAL PRODUCTOS EL CARTUCHO S.A.                              ;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;JAIME EDUARDO CABAL CABAL   ;SI;FIJO
20501353120;CABAL Y CIA LTDA;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;JOSE MARIA BARRERO CORTES   ;NO;FIJO
20501353225;DESACOL S.A.                                                                                        ;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;EDGARD BAHAMON HORTA   ;SI;MOVIL
20501353330;CONSORCIO DE SERVICIOS INTEGRADOS DE COMERCIO EXTERIOR CONSIMEX S.A.;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;EDUARDO MONROY BARRERA   ;SI;MOVIL
20501353435;COMPAÑIA COMERCIAL EL DORADO LTDA;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;NOHORA INES ALBORNOZ BELLO   ;NO;FIJO_MOVIL
20501353540;ITELCA LTDA;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;MIGUEL ANGEL ARBELAEZ OSSA   ;SI;FIJO
20501353645;DISTRIBUCIONES ARBELAEZ Y SIERRA SURTILINEAS DEL CARIBE Y CIA LTDA    ;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;ESTHER VENTURA DE RENDON   ;SI;MOVIL
20501353750;LABORATORIOS PAULY PHARMACEUTICAL S.A                                                               ;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;ANA ROMELIA MUÑOZ DE REYES   ;NO;FIJO_MOVIL
20501353855;PRODUCTOS PARA CUERO PROCUR LTDA;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;FRANCESCO LEGGIO LO CURTO   ;SI;FIJO
20501353960;SIMA QUIMICA COLOMBIA S.A.;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;JUAN CARLOS MARTINEZ JIMENEZ   ;SI;FIJO
20501354065;TEXTILES AMERICA LTDA;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;JOSE GREGORIO HOYOS CRUZ   ;NO;MOVIL
20501354170;VENTAS INSTITUCIONALES LTDA;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;EDGAR CARDENAS RUIZ   ;SI;MOVIL
20501354275;SOLDADURAS MEGRIWELD S A;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;ERNESTO FORERO LUQUE   ;SI;FIJO_MOVIL
20501354380;TEJIDOS LONDRES LTDA;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;HECTOR GUILLERMO VARGAS RODRIGUEZ   ;NO;FIJO
20501354485;ALMACEN SANITARIO LTDA;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;PIERRE HENDRIX   ;SI;MOVIL
20501354590;COMPAÑIA COMERCIAL CURACAO DE COLOMBIA S A;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;PATRICIO LUGARI CASTRILLON   ;SI;FIJO_MOVIL
20501354695;COMPAÑIA COLOMBIANA DE QUIMICOS S.A.                                  ;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;PEDRO MANUEL DUQUE R.   ;NO;FIJO
20501354800;TECNO INGENIERIA LTDA;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;PABLO ENRIQUE BONILLA GOMEZ   ;SI;FIJO
20501354905;BOGOFORMA LTDA.;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;BENJAMIN MENDEZ MENDEZ   ;SI;MOVIL
20501355010;FERRETERIA MULTIALAMBRES LTDA                                                                       ;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;LUIS EFREN SOTO GONZALEZ   ;NO;MOVIL
20501355115;ZULUAGA & SOTO CIA LTDA                                                                             ;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;VERA PATRICIA HEILBRON ANDRADE   ;SI;FIJO_MOVIL
20501355220;TRANSFORMADORES DE COLOMBIA LTDA.;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;PEDRO LUIS MAYORGA   ;SI;FIJO
20501355325;MASTER ELECTRICO DEL VALLE LTDA.;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;FERNANDO GONZALEZ LOZANO   ;NO;MOVIL
20501355430;REPRESENTACIONES FERCON LTDA.;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;ALVARO GONZALEZ SISTAC   ;SI;FIJO_MOVIL
20501355535;ASISTENCIA TECNICA DE MATERIALES PARA LA CONSTRUCCION LTDA            ;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;LIBARDO MU¥OZ HERNANDEZ   ;SI;FIJO
20501355640;ALMACEN DENTAL - ALDENTAL S.A.                                                                      ;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;GABRIEL JAIME DE JESUS MOLINA DIAZ   ;NO;FIJO
20501355745;DISTRIBUIDORA TROPITODO LIMITADA                                      ;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;MARIA VICTORIA RESTREPO DE RESTREPO   ;SI;MOVIL
20501355850;INVERSIONES EL CARMEN S.C.A.                                                                        ;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;EDUARDO ANTONIO CARDONA CARDONA   ;SI;MOVIL
20501355955;NUTRIABONOS LTDA;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;WILLIAM ISMAEL MORALES MOGOLLON   ;NO;FIJO_MOVIL
20501356060;W M COMPUTADORES Y ELECTRONICA LTDA;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;JOSE MANUEL SUSO DOMINGUEZ   ;SI;FIJO
20501356165;PROALIMENTOS LIMITADA                                                                               ;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;CLAUDIO SERRANO GOMEZ   ;SI;MOVIL
20501356270;ALMACENAMIENTOS FARMACEUTICOS ESPECIALIZADOS ALFARES LTDA;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;CAMILO NORIEGA MEJIA   ;NO;FIJO_MOVIL
20501356375;DROGUERIA ULTRAMAR S. A.;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;LUIS HERNANDO HERNANDEZ PATI¤O   ;SI;FIJO
20501356480;FERROALUMINIOS LTDA                                                                                 ;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;JOSE LEANDRO GUZMAN ARROYO   ;SI;FIJO
20501356585;SUPRA S.A.;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;CARLOS JOSE GOMEZ URIBE   ;NO;MOVIL
20501356690;DISTRICONDOR LIMITADA;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;SANTIAGO BANCALARI TERZI   ;SI;MOVIL
20501356795;AUTOMARKET LIMITED;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;JUAN MANUEL GARCIA BELTRAN   ;SI;FIJO_MOVIL
20501356900;GARCILLANTAS S.A.                                                                                   ;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;EDUARDO AVILA NAVARRETE   ;NO;FIJO
20501357005;ALCIAUTOS LTDA;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;JAIME ALBERTO AREVALO PERDOMO   ;SI;MOVIL
20501357110;AUTO ANDROMEDA S.A;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;CARLOS FELIPE ROPERO EUSE   ;SI;FIJO_MOVIL
20501357215;PROCAR INVERSIONES S EN C S;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;CLAUDIA MARIA GOMEZ RENDON   ;NO;FIJO
20501357320;AUTOMAYOR S A;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;JOSELIN GUTIERREZ   ;SI;FIJO
20501357425;DISTRIBUIDORA DE RODAMIENTOS LTDA;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;OCEAN BORRERO   ;SI;MOVIL
20501357530;OBYCO S.A.                                                                                          ;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;ARTURO MANTILLA CONSUEGRA   ;NO;MOVIL
20501357635;TOLIMOTOS LIMITADA;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;IGNACIO DURAN ARIAS   ;SI;FIJO_MOVIL
20501357740;CONSTRUCTORA BOSQUE DE LOS REYES S.A. ;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;RAMIRO ALBERTO PEREZ RESTREPO   ;SI;FIJO
20501357845;LATINOAMERICANA DE CONSTRUCCIONES S.A.;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;SANTIAGO ALBERTO BOTERO IRIARTE   ;NO;MOVIL
20501357950;INVERSIONES CONJUNTO M DE Y S.A.                                                                    ;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;MICHIO MAKINO   ;SI;FIJO_MOVIL
20501358055;MARUBENI CORPORATION SUCURSAL COLOMBIA;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;ROBERTO GALANTE HERRERA   ;SI;FIJO
20501358160;R & A GALANTE HERRERA LTDA;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;JAIME JOSE DURAN MONTERROSA   ;NO;FIJO
20501358265;ISAAC Y DURAN LTDA;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;GLORIA AFANDOR VILLEGAS   ;SI;MOVIL
20501358370;INGENIERIA 79 S.A.;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;MARCOS FISBOIN R.   ;SI;MOVIL
20501358475;PROMOCIONES FUTURA S.A.;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;LUIS ALBERTO ORTIZ REY   ;NO;FIJO_MOVIL
20501358580;ORTIZ REY INGENIEROS LTDA;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;ARMANDO DE JESUS ACOSTA SANCHEZ   ;SI;FIJO
20501358685;CONSRUCTORA  A&C  S.A.                                                ;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;ALFONSO GARCIA GALVIS   ;SI;MOVIL
20501358790;GREGA LTDA                                                                                          ;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;FERNANDO AREVALO DE BOECK   ;NO;FIJO_MOVIL
20501358895;COCO COMPAÑIA DE CONSTRUCCIONES LTDA                                                           ;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;NEFTALI ALFONSO CARDOZO CHAPARRO   ;SI;FIJO
20501359000;INDUSTRIAL DE MEZCLAS ASFALTICA LTDA;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;LUIS EDUARDO ORDO¥EZ CARDOZO   ;SI;FIJO
20501359105;ORDOÑEZ CARDENAS Y CIA LTDA INGENIEROS CONTRATISTAS CONSTRUCTORES                                  ;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;ALVARO SAMPER SALCEDO   ;NO;MOVIL
20501359210;TRIANON S.A.;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;ALLAN PEARSON   ;SI;MOVIL
20501359315;PETROLEUM TUBULAR INSPECCION INC. SUCURSAL DE COLOMBIA;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;ALVARO ESCOBAR RESTREPO   ;SI;FIJO_MOVIL
20501359420;FUNDICION ESCOBAR S.A.                                                ;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;BENJAMIN VILLEGAS JIMENEZ   ;NO;FIJO
20501359525;VILLEGAS ASOCIADOS S A                                                         ;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;CAMILO SANCHEZ COLLINS   ;SI;MOVIL
20501359630;ZETTA COMUNICADORES LIMITADA;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;FERNANDO PE¥A SAAVEDRA   ;SI;FIJO_MOVIL
20501359735;CARTOPEL S.A.;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;RODRIGO REVOREDO CHOCANO   ;NO;FIJO
20501359840;YASAKI METREX S.A.;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;HERNANDO VASQUEZ SILVA   ;SI;FIJO
20501359945;FEPCO ZONA FRANCA S.A.                                                ;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;JOSE EUSEBIO MORENO PINEDA   ;SI;MOVIL
20501360050;RAPISCOL S.A                                                                                        ;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;MOUSSA KHOUDARI NESSIM   ;NO;MOVIL
20501360155;TEXTILES WAMSUTTA LTDA.;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;GONZALO CADAVID HENAO   ;SI;FIJO_MOVIL
20501360260;DISTRIBUIDORA DE CONFECCIONES Y TEXTILES DISCONYTEX LTDA;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;OCUPADO;AUGUSTO GABRIEL RUIZ RUIZ   ;SI;FIJO
20501360365;SERRANO GOMEZ PRETECOR LTDA.;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;EDGAR POSADA HENAO   ;NO;MOVIL
20501360470;PREMOLDA LTDA;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;HUMBERTO VANEGAS RAMIREZ   ;SI;FIJO_MOVIL
20501360575;PRODUCTOS ESPECIALES DE CONCRETO S A;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;JOSE ALFONSO PE¥A PE¥A   ;SI;FIJO
20501360680;TRIMCO S.A.                                                           ;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;HERNANDO MONTAGUT MONTAGUT   ;NO;FIJO
20501360785;DITE S.A.;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;JESUS MARIA CALVO CALVO   ;SI;MOVIL
20501360890;GRUPO INDUCILEMAN LTDA.;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;JORGE ERNESTO CORONADO ORJUELA   ;SI;MOVIL
20501360995;COMPAÑIA METALICA ASOCIADA C M A LTDA;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;OCUPADO;MAURICIO IRAGORRI RIZO   ;NO;FIJO_MOVIL
20501361100;CONSTRUCTORA SANTA ANA S.A.                                           ;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;VACANTE;JORGE ENRIQUE LOPEZ NOGALES   ;SI;FIJO
20501361205;PRODUCTORA ANDINA DE DULCES S A;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;VACANTE;KOREN EITA   ;SI;MOVIL
20501361310;TELESENTINEL LTDA.                                                    ;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;ELSIE CHARRY DE HERRERA   ;NO;FIJO_MOVIL
20501361415;IMPULSO Y MERCADEO S.A.;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;OCUPADO;JUAN LUIS HERNAN TRUJILLO AGUDELO   ;SI;FIJO
20501361520;SOMOS SOLUCIONES LABORALES S.A.                                                                     ;NP LIMA;NP LIMA;VACANTE;LIMA;LIMA;LIMA;VACANTE;LUBIN CHACON   ;SI;FIJO
20501361625;KORN/FERRY INTERNATIONAL COLOMBIA;NP TACNA;NP TACNA;VACANTE;TACNA;TACNA;TACNA;OCUPADO;JAIME ARENAS BUENAHORA   ;NO;MOVIL
20501361730;SOCIEDAD DE COMERCIALIZACION INTERNACIONAL CICOLTA S.A.               ;NP PIURA;NP PIURA;VACANTE;PIURA;PIURA;PIURA;OCUPADO;ALFONSO JARAMILLO ANGEL   ;SI;MOVIL
20501361835;ANCLA LIMITADA;NP ICA;NP ICA;VACANTE;ICA;ICA;ICA;VACANTE;TIRSO MIGUEL QUINTERO OVALLE   ;SI;FIJO_MOVIL
20501361940;CONSULTORES UNIDOS S.A.;NP TRUJILLO;NP TRUJILLO;VACANTE;TRUJILLO;TRUJILLO;TRUJILLO;VACANTE;MARIO BOLIVAR GRIMALDOS   ;NO;FIJO
